844	11	2022-03-09	Pendiente
845	15	2023-02-13	Confirmada
846	79	2021-10-15	En_transito
847	185	2024-10-03	Confirmada
848	183	2022-12-28	Pendiente
849	167	2024-09-07	En_transito
850	103	2020-03-25	Recibida
851	184	2023-06-13	En_transito
852	63	2020-10-01	Pendiente
853	188	2023-03-20	Cancelada
854	165	2022-03-24	Recibida
855	64	2021-05-24	Pendiente
856	16	2024-09-19	Confirmada
857	56	2021-04-02	Confirmada
858	83	2021-12-17	Cancelada
859	112	2020-06-07	Confirmada
860	149	2020-03-22	Recibida
861	147	2024-03-16	Cancelada
862	194	2021-01-28	Recibida
863	10	2021-08-28	Cancelada
864	145	2023-01-26	Confirmada
865	138	2023-08-25	En_transito
866	184	2022-10-08	Confirmada
867	178	2020-06-13	En_transito
868	178	2025-01-22	Pendiente
869	65	2025-09-18	Cancelada
870	124	2020-01-01	Recibida
871	153	2020-06-27	En_transito
872	160	2020-09-21	Pendiente
873	175	2021-03-24	En_transito
874	31	2022-10-05	Confirmada
875	109	2024-07-02	En_transito
876	50	2021-07-19	En_transito
877	13	2024-06-08	Pendiente
878	190	2022-03-28	Recibida
879	21	2021-06-27	Recibida
880	155	2023-08-21	En_transito
881	174	2024-04-03	En_transito
882	189	2025-03-19	En_transito
883	122	2025-02-24	En_transito
884	154	2023-07-27	Confirmada
885	58	2025-05-28	Pendiente
886	12	2022-02-19	Cancelada
887	13	2023-08-28	En_transito
888	130	2024-11-30	Cancelada
889	74	2024-01-26	En_transito
890	66	2021-04-26	Cancelada
891	12	2024-01-29	En_transito
892	113	2021-10-15	Recibida
893	132	2025-08-15	Confirmada
894	64	2020-06-11	Pendiente
895	3	2025-11-04	Confirmada
896	129	2020-07-13	Pendiente
897	156	2024-01-06	Cancelada
898	60	2021-11-28	Pendiente
899	26	2022-02-08	En_transito
900	98	2020-07-13	Confirmada
901	30	2020-03-19	Cancelada
902	32	2023-09-09	Cancelada
903	27	2025-05-15	Confirmada
904	134	2020-03-03	Recibida
905	152	2020-05-22	Pendiente
906	21	2022-05-09	Recibida
907	5	2024-03-06	Confirmada
908	74	2025-07-14	Confirmada
909	134	2024-11-07	Recibida
910	3	2025-10-03	Recibida
911	32	2022-10-15	Cancelada
912	160	2021-11-30	En_transito
913	17	2023-10-17	Pendiente
914	42	2023-04-07	En_transito
915	51	2023-09-09	Confirmada
916	31	2023-02-01	Pendiente
917	198	2020-10-09	Pendiente
918	153	2021-10-19	Pendiente
919	65	2022-01-30	En_transito
920	101	2021-04-07	En_transito
921	19	2020-10-02	Recibida
922	167	2021-04-18	Confirmada
923	46	2023-07-21	Pendiente
924	123	2023-02-14	Cancelada
925	145	2022-12-18	Cancelada
926	132	2024-03-08	Pendiente
927	84	2021-12-14	Confirmada
928	194	2025-05-09	Cancelada
929	188	2020-03-12	Confirmada
930	184	2023-11-23	Confirmada
931	89	2025-02-13	Pendiente
932	122	2022-06-17	Cancelada
933	26	2024-11-18	Cancelada
934	126	2020-01-28	Confirmada
935	141	2022-02-06	Recibida
936	124	2025-11-21	Confirmada
937	156	2024-03-14	Recibida
938	13	2020-03-06	Pendiente
939	135	2022-12-11	Cancelada
940	177	2020-08-13	En_transito
941	105	2021-04-10	En_transito
942	134	2020-10-08	Recibida
943	189	2022-08-27	Pendiente
944	87	2024-11-08	Cancelada
945	111	2024-01-02	Recibida
946	91	2021-03-05	Cancelada
947	162	2025-01-17	Cancelada
948	27	2021-07-10	Pendiente
949	115	2025-04-25	En_transito
950	51	2024-06-15	En_transito
951	168	2024-12-21	Recibida
952	7	2020-01-23	Cancelada
953	17	2024-10-29	Cancelada
954	152	2025-10-20	Recibida
955	152	2024-10-18	Pendiente
956	121	2025-07-05	Confirmada
957	41	2020-05-04	Recibida
958	25	2025-05-31	Cancelada
959	16	2025-12-17	Pendiente
960	69	2021-04-23	Recibida
961	76	2022-07-26	Confirmada
962	30	2022-11-28	Cancelada
963	150	2024-01-25	Recibida
964	150	2020-07-07	Pendiente
965	47	2024-03-21	Pendiente
966	8	2022-08-12	Recibida
967	153	2025-03-12	Pendiente
968	73	2022-01-01	Pendiente
969	186	2024-10-31	Pendiente
970	27	2025-01-13	Cancelada
971	78	2021-03-17	Cancelada
972	193	2020-08-02	Confirmada
973	161	2022-08-18	Recibida
974	112	2022-06-24	Cancelada
975	81	2022-09-14	Confirmada
976	195	2021-11-21	Confirmada
977	171	2021-12-16	Cancelada
978	140	2022-04-02	En_transito
979	29	2024-05-31	Pendiente
980	139	2025-05-18	Pendiente
981	177	2022-09-13	Recibida
982	120	2022-11-27	Recibida
983	60	2024-03-24	Cancelada
984	66	2022-08-05	En_transito
985	145	2024-06-04	En_transito
986	160	2023-08-05	En_transito
987	161	2023-08-25	Confirmada
988	47	2025-10-29	Recibida
989	25	2023-05-28	Confirmada
990	171	2023-03-23	En_transito
991	130	2020-03-13	Confirmada
992	61	2023-05-26	En_transito
993	119	2021-11-11	Cancelada
994	88	2025-03-30	Recibida
995	19	2023-07-24	Cancelada
996	83	2025-01-27	Confirmada
997	181	2024-03-10	Pendiente
998	193	2020-03-22	Recibida
999	170	2020-03-02	Pendiente
1000	124	2021-01-06	Pendiente
1001	159	2023-08-01	Confirmada
1002	102	2024-06-18	Recibida
1003	105	2023-02-15	En_transito
1004	78	2024-05-30	Recibida
1005	144	2021-09-10	Confirmada
1006	170	2021-06-25	Pendiente
1007	41	2020-03-15	Pendiente
1008	134	2025-04-03	Confirmada
1009	42	2025-05-08	Confirmada
1010	74	2024-12-29	En_transito
1011	149	2020-12-13	Confirmada
1012	197	2022-10-25	Cancelada
1013	173	2021-01-16	Confirmada
1014	73	2021-06-23	Cancelada
1015	67	2021-01-19	En_transito
1016	175	2021-06-22	Cancelada
1017	18	2025-05-14	Cancelada
1018	100	2021-01-22	Recibida
1019	112	2025-01-12	En_transito
1020	172	2020-11-09	En_transito
1021	84	2021-01-07	Confirmada
1022	136	2020-03-24	Confirmada
1023	105	2024-09-17	Confirmada
1024	75	2022-12-18	Confirmada
1025	40	2020-06-27	Recibida
1026	116	2021-04-05	En_transito
1027	79	2024-07-25	Cancelada
1028	178	2020-04-19	Recibida
1029	6	2025-03-22	Pendiente
1030	97	2020-01-25	Confirmada
1031	71	2022-08-16	En_transito
1032	109	2024-06-07	En_transito
1033	30	2023-09-08	Pendiente
1034	8	2025-10-06	En_transito
1035	18	2022-05-08	Cancelada
1036	85	2021-10-09	En_transito
1037	141	2023-04-17	Cancelada
1038	149	2023-08-23	Recibida
1039	51	2022-08-03	En_transito
1040	99	2025-03-07	Cancelada
1041	76	2022-12-10	Recibida
1042	100	2020-03-23	Confirmada
1043	43	2025-11-27	Cancelada
1044	128	2020-02-17	En_transito
1045	137	2020-05-30	En_transito
1046	196	2022-02-12	Confirmada
1047	132	2021-09-11	Cancelada
1048	89	2024-08-23	Recibida
1049	148	2024-08-30	Confirmada
1050	109	2024-07-31	Recibida
1051	33	2024-07-24	Cancelada
1052	143	2021-08-15	Cancelada
1053	10	2023-12-30	Recibida
1054	107	2024-03-23	Cancelada
1055	121	2020-08-25	Confirmada
1056	58	2021-03-02	Recibida
1057	94	2024-01-30	Confirmada
1058	185	2023-06-29	Confirmada
1059	12	2025-08-14	Pendiente
1060	72	2021-10-27	Recibida
1061	114	2023-05-30	Cancelada
1062	186	2021-02-15	Recibida
1063	64	2023-08-24	Recibida
1064	3	2025-12-14	Confirmada
1065	30	2020-06-07	Pendiente
1066	30	2024-04-10	Confirmada
1067	64	2024-05-04	En_transito
1068	115	2024-02-02	Cancelada
1069	187	2023-10-30	Recibida
1070	191	2025-04-20	Pendiente
1071	176	2023-02-28	Confirmada
1072	145	2024-06-19	En_transito
1073	83	2023-07-26	Recibida
1074	173	2025-09-12	Cancelada
1075	93	2023-11-17	Pendiente
1076	58	2021-05-03	Pendiente
1077	134	2021-02-19	En_transito
1078	107	2020-06-05	En_transito
1079	76	2023-05-10	Cancelada
1080	98	2023-06-27	En_transito
1081	130	2025-10-14	Pendiente
1082	8	2025-11-17	En_transito
1083	103	2023-09-04	Pendiente
1084	111	2024-09-17	Recibida
1085	10	2022-11-16	Cancelada
1086	31	2024-02-19	Recibida
1087	89	2023-11-13	Pendiente
1088	141	2021-03-30	Cancelada
1089	14	2023-11-12	Pendiente
1090	193	2025-02-24	En_transito
1091	40	2023-02-26	Recibida
1092	62	2020-06-21	Cancelada
1093	117	2024-12-17	Recibida
1094	185	2021-03-22	Recibida
1095	21	2024-08-25	Cancelada
1096	119	2024-12-02	Confirmada
1097	200	2020-05-28	Recibida
1098	141	2020-09-06	Confirmada
1099	57	2024-08-10	Pendiente
1100	84	2021-05-21	Confirmada
1101	103	2022-11-05	Confirmada
1102	25	2023-06-16	Cancelada
1103	77	2024-09-18	Cancelada
1104	156	2020-01-10	Recibida
1105	38	2025-11-05	Recibida
1106	197	2024-11-16	Cancelada
1107	117	2022-11-28	Recibida
1108	20	2020-06-01	En_transito
1109	143	2020-12-30	En_transito
1110	173	2024-01-23	Pendiente
1111	54	2022-03-16	Cancelada
1112	77	2025-03-06	En_transito
1113	161	2024-03-08	Recibida
1114	47	2025-01-22	En_transito
1115	165	2023-10-05	Recibida
1116	34	2021-09-06	Pendiente
1117	168	2021-06-24	Pendiente
1118	43	2023-01-06	Recibida
1119	23	2025-01-16	Confirmada
1120	63	2024-09-12	Pendiente
1121	97	2021-07-03	En_transito
1122	25	2022-02-09	En_transito
1123	190	2024-03-21	Confirmada
1124	174	2025-05-29	Confirmada
1125	88	2023-11-10	Pendiente
1126	117	2023-01-05	En_transito
1127	80	2021-06-28	Recibida
1128	72	2022-05-07	Pendiente
1129	101	2025-11-08	Recibida
1130	156	2022-05-13	Cancelada
1131	57	2021-03-10	Cancelada
1132	3	2022-08-22	Pendiente
1133	21	2024-04-01	Pendiente
1134	30	2025-01-16	Cancelada
1135	184	2025-12-05	En_transito
1136	56	2024-04-23	Pendiente
1137	40	2024-02-17	Cancelada
1138	109	2022-09-03	Cancelada
1139	38	2021-12-07	Recibida
1140	52	2022-04-30	Pendiente
1141	129	2025-01-25	Cancelada
1142	94	2022-02-27	En_transito
1143	106	2023-11-25	Recibida
1144	121	2024-12-08	Cancelada
1145	189	2020-04-24	En_transito
1146	79	2023-09-02	Cancelada
1147	126	2024-03-08	Confirmada
1148	111	2023-03-11	En_transito
1149	9	2021-04-09	Pendiente
1150	73	2024-01-30	Recibida
1151	42	2022-05-31	Pendiente
1152	146	2024-01-16	Recibida
1153	66	2023-12-18	Confirmada
1154	130	2021-09-12	Recibida
1155	74	2022-08-20	Recibida
1156	185	2023-11-28	En_transito
1157	124	2022-11-03	Recibida
1158	76	2023-03-23	Confirmada
1159	161	2021-07-03	En_transito
1160	44	2023-10-27	Recibida
1161	172	2025-02-09	Recibida
1162	99	2023-08-05	Pendiente
1163	65	2023-09-24	Cancelada
1164	127	2023-08-29	Cancelada
1165	98	2024-12-04	Recibida
1166	200	2023-07-07	Pendiente
1167	112	2023-06-25	Confirmada
1168	17	2024-09-20	Pendiente
1169	19	2022-07-08	Confirmada
1170	148	2025-05-18	En_transito
1171	100	2024-05-31	Cancelada
1172	36	2020-11-15	En_transito
1173	50	2020-07-03	En_transito
1174	131	2025-04-28	Cancelada
1175	160	2025-10-30	Confirmada
1176	169	2025-01-28	En_transito
1177	56	2022-08-09	Cancelada
1178	149	2025-05-29	Cancelada
1179	146	2020-01-17	Cancelada
1180	162	2024-02-19	Cancelada
1181	186	2020-07-16	Cancelada
1182	102	2024-06-16	Cancelada
1183	57	2024-09-04	En_transito
1184	190	2022-08-01	Recibida
1185	139	2024-02-14	Confirmada
1186	32	2025-03-18	Confirmada
1187	15	2025-08-09	Recibida
1188	53	2023-11-05	En_transito
1189	98	2022-05-21	En_transito
1190	69	2023-11-12	Recibida
1191	185	2025-12-15	Confirmada
1192	82	2020-08-16	Pendiente
1193	171	2023-02-01	En_transito
1194	50	2024-09-20	Confirmada
1195	170	2022-06-14	Confirmada
1196	167	2024-06-17	Recibida
1197	183	2023-04-03	Confirmada
1198	83	2025-07-26	En_transito
1199	6	2024-01-05	En_transito
1200	148	2020-10-14	Pendiente
1201	89	2025-12-11	Pendiente
1202	125	2024-05-16	Confirmada
1203	174	2022-09-19	En_transito
1204	186	2022-04-16	Cancelada
1205	87	2023-08-08	Pendiente
1206	171	2020-03-12	Recibida
1207	35	2020-06-08	Pendiente
1208	105	2025-09-24	Cancelada
1209	8	2023-12-29	Recibida
1210	56	2020-05-30	Pendiente
1211	3	2025-07-05	Cancelada
1212	101	2023-03-06	Recibida
1213	51	2022-01-27	Pendiente
1214	183	2022-06-01	Cancelada
1215	179	2020-11-02	Pendiente
1216	139	2022-03-19	Cancelada
1217	1	2024-11-17	En_transito
1218	154	2021-07-27	Confirmada
1219	142	2025-08-12	Confirmada
1220	180	2020-11-23	Pendiente
1221	53	2025-04-09	En_transito
1222	47	2021-04-16	Pendiente
1223	88	2020-06-20	Confirmada
1224	111	2022-03-20	Recibida
1225	103	2025-11-11	Pendiente
1226	60	2022-06-27	Recibida
1227	194	2024-01-19	Confirmada
1228	172	2025-10-19	Cancelada
1229	26	2024-11-21	Confirmada
1230	36	2020-10-19	Cancelada
1231	158	2020-12-02	Cancelada
1232	30	2022-06-01	Cancelada
1233	62	2022-10-04	En_transito
1234	38	2022-11-19	Confirmada
1235	136	2023-12-18	Cancelada
1236	89	2022-09-15	En_transito
1237	76	2025-12-27	Recibida
1238	109	2025-12-09	Pendiente
1239	65	2023-03-09	Cancelada
1240	99	2025-06-06	Recibida
1241	95	2021-07-22	Cancelada
1242	9	2022-09-12	Cancelada
1243	43	2023-10-08	Pendiente
1244	56	2020-05-25	Recibida
1245	41	2020-07-21	Cancelada
1246	155	2020-10-30	Recibida
1247	190	2020-11-20	Confirmada
1248	117	2025-08-17	Confirmada
1249	173	2023-06-24	Recibida
1250	134	2025-09-20	En_transito
1251	40	2025-11-13	Confirmada
1252	20	2024-02-21	Pendiente
1253	18	2020-12-05	Pendiente
1254	8	2024-03-22	Pendiente
1255	121	2024-10-10	En_transito
1256	6	2025-10-19	Cancelada
1257	153	2021-02-12	Recibida
1258	46	2023-03-26	Recibida
1259	137	2023-04-30	Confirmada
1260	189	2024-06-14	Recibida
1261	38	2025-08-06	En_transito
1262	152	2020-01-17	Pendiente
1263	43	2025-06-11	Recibida
1264	6	2024-01-02	Confirmada
1265	70	2021-07-04	Cancelada
1266	15	2022-01-16	Recibida
1267	183	2024-04-03	Pendiente
1268	9	2024-10-08	En_transito
1269	141	2024-09-30	Pendiente
1270	194	2025-07-11	Pendiente
1271	181	2024-08-27	Pendiente
1272	3	2021-11-26	Cancelada
1273	197	2023-07-26	Confirmada
1274	144	2021-06-14	Cancelada
1275	90	2020-05-27	Recibida
1276	72	2024-05-13	En_transito
1277	73	2024-06-11	Recibida
1278	92	2020-06-30	Recibida
1279	144	2023-11-26	Cancelada
1280	144	2020-04-17	Cancelada
1281	184	2025-09-09	En_transito
1282	154	2020-11-30	Recibida
1283	34	2021-07-02	Recibida
1284	136	2025-12-18	En_transito
1285	80	2022-01-24	En_transito
1286	52	2025-12-17	Recibida
1287	54	2021-12-19	Cancelada
1288	143	2025-11-12	En_transito
1289	65	2020-10-03	Recibida
1290	27	2023-05-16	Pendiente
1291	177	2020-06-03	Pendiente
1292	9	2020-12-02	Pendiente
1293	144	2020-04-01	Pendiente
1294	64	2024-01-30	Pendiente
1295	164	2025-05-07	Recibida
1296	78	2024-03-29	Pendiente
1297	67	2023-08-13	Cancelada
1298	145	2020-09-08	Cancelada
1299	32	2021-09-04	Recibida
1300	107	2023-06-14	Confirmada
1301	165	2020-09-15	Cancelada
1302	2	2020-01-30	En_transito
1303	157	2024-08-09	Pendiente
1304	185	2020-09-06	Cancelada
1305	132	2020-02-18	Cancelada
1306	196	2022-08-22	Recibida
1307	194	2024-11-17	Cancelada
1308	61	2023-01-25	En_transito
1309	4	2021-02-04	En_transito
1310	98	2024-09-17	Confirmada
1311	186	2024-06-03	Pendiente
1312	198	2022-10-21	Pendiente
1313	104	2022-09-28	Recibida
1314	142	2024-12-13	En_transito
1315	48	2021-09-01	Cancelada
1316	45	2022-04-23	Recibida
1317	33	2023-03-13	Confirmada
1318	51	2021-06-16	En_transito
1319	59	2022-08-26	Cancelada
1320	150	2023-08-12	En_transito
1321	69	2024-11-10	Confirmada
1322	176	2023-12-27	En_transito
1323	51	2022-03-26	En_transito
1324	13	2020-06-16	Confirmada
1325	25	2024-06-06	Confirmada
1326	60	2024-05-27	Confirmada
1327	186	2024-01-19	Cancelada
1328	188	2024-07-04	Recibida
1329	74	2022-03-17	Recibida
1330	146	2024-10-28	En_transito
1331	36	2020-12-02	En_transito
1332	189	2024-10-01	Recibida
1333	161	2023-05-29	Pendiente
1334	103	2024-06-13	Pendiente
1335	8	2023-04-26	En_transito
1336	47	2022-11-07	En_transito
1337	3	2024-04-05	Pendiente
1338	173	2025-01-03	Recibida
1339	160	2020-12-17	Recibida
1340	39	2020-11-17	Cancelada
1341	99	2025-10-18	Recibida
1342	115	2022-11-17	Recibida
1343	133	2021-03-01	Recibida
1344	73	2022-03-17	Recibida
1345	29	2024-08-17	Confirmada
1346	98	2021-02-01	En_transito
1347	77	2022-12-27	Pendiente
1348	159	2022-01-02	Recibida
1349	115	2020-03-08	Cancelada
1350	44	2020-10-16	Recibida
1351	84	2023-04-13	En_transito
1352	99	2020-05-08	Recibida
1353	21	2023-02-28	Recibida
1354	75	2025-02-09	Recibida
1355	118	2023-01-22	Confirmada
1356	29	2024-12-12	En_transito
1357	99	2021-01-23	Cancelada
1358	145	2021-11-21	Confirmada
1359	144	2022-07-01	Cancelada
1360	65	2023-06-10	Confirmada
1361	115	2025-06-13	Recibida
1362	126	2023-12-10	Cancelada
1363	54	2022-12-09	Cancelada
1364	124	2020-01-18	Confirmada
1365	195	2021-03-20	Confirmada
1366	50	2023-07-04	En_transito
1367	174	2023-04-09	Recibida
1368	60	2024-09-03	Confirmada
1369	152	2020-03-27	Confirmada
1370	8	2022-08-01	Recibida
1371	128	2025-09-15	Cancelada
1372	27	2021-06-08	En_transito
1373	82	2020-07-23	Confirmada
1374	13	2021-03-20	En_transito
1375	82	2025-07-09	Cancelada
1376	155	2020-06-18	En_transito
1377	60	2025-10-15	Cancelada
1378	32	2021-02-27	Cancelada
1379	168	2021-07-04	Pendiente
1380	114	2024-01-15	Pendiente
1381	72	2023-02-22	Cancelada
1382	77	2025-10-23	En_transito
1383	70	2023-02-20	Pendiente
1384	87	2025-03-24	Pendiente
1385	98	2022-11-01	Recibida
1386	120	2020-04-02	Recibida
1387	187	2021-09-02	Pendiente
1388	20	2025-02-21	Pendiente
1389	59	2022-08-04	Cancelada
1390	88	2021-12-27	En_transito
1391	186	2022-08-28	Confirmada
1392	15	2021-12-27	En_transito
1393	17	2025-04-08	En_transito
1394	28	2025-10-03	En_transito
1395	181	2020-03-26	Recibida
1396	169	2021-06-08	Cancelada
1397	12	2021-11-18	Confirmada
1398	80	2020-06-08	En_transito
1399	155	2025-07-27	En_transito
1400	184	2024-08-19	Cancelada
1401	66	2021-06-30	Recibida
1402	107	2020-09-06	Cancelada
1403	127	2025-11-25	Pendiente
1404	23	2025-12-06	Cancelada
1405	131	2025-08-01	Recibida
1406	114	2022-11-02	Pendiente
1407	67	2023-11-08	Cancelada
1408	179	2022-12-01	Cancelada
1409	82	2020-10-06	En_transito
1410	49	2021-10-15	Confirmada
1411	66	2024-02-13	Recibida
1412	30	2023-03-25	Recibida
1413	90	2023-11-16	Cancelada
1414	118	2021-04-05	Cancelada
1415	55	2023-03-10	Cancelada
1416	110	2024-03-06	Confirmada
1417	13	2023-10-20	Cancelada
1418	172	2024-08-31	Cancelada
1419	51	2024-02-17	Pendiente
1420	141	2025-11-01	Recibida
1421	118	2025-08-24	Pendiente
1422	71	2021-09-13	Recibida
1423	7	2022-09-01	En_transito
1424	136	2024-08-04	Confirmada
1425	49	2022-12-16	Recibida
1426	27	2020-12-18	Recibida
1427	123	2020-10-24	Confirmada
1428	59	2021-03-26	Recibida
1429	144	2020-11-16	En_transito
1430	51	2024-12-28	Recibida
1431	177	2025-02-26	En_transito
1432	116	2024-12-01	En_transito
1433	20	2021-03-13	Recibida
1434	195	2024-01-10	Pendiente
1435	182	2024-12-13	Confirmada
1436	35	2022-10-13	Confirmada
1437	45	2025-10-14	Cancelada
1438	36	2022-01-08	Cancelada
1439	144	2020-12-13	Cancelada
1440	190	2020-05-17	Cancelada
1441	151	2023-12-25	Cancelada
1442	117	2024-04-16	Cancelada
1443	45	2022-07-25	Confirmada
1444	26	2024-07-14	En_transito
1445	35	2021-12-02	En_transito
1446	162	2024-05-30	Recibida
1447	81	2022-12-04	Confirmada
1448	12	2022-04-27	En_transito
1449	16	2023-05-06	Pendiente
1450	97	2024-05-20	En_transito
1451	68	2021-11-18	En_transito
1452	153	2022-11-07	Cancelada
1453	27	2025-09-29	Cancelada
1454	190	2023-12-06	Pendiente
1455	56	2024-02-08	Pendiente
1456	175	2021-02-24	Recibida
1457	149	2020-04-22	Pendiente
1458	138	2023-02-03	Confirmada
1459	145	2022-10-06	En_transito
1460	155	2025-09-29	Recibida
1461	11	2024-12-06	En_transito
1462	119	2020-02-17	En_transito
1463	85	2025-10-01	Confirmada
1464	120	2021-07-31	En_transito
1465	5	2021-10-21	Pendiente
1466	108	2025-09-13	Pendiente
1467	170	2024-07-13	En_transito
1468	103	2024-08-03	Recibida
1469	144	2024-12-11	Confirmada
1470	116	2020-07-22	Confirmada
1471	189	2024-09-22	Pendiente
1472	45	2025-10-21	Confirmada
1473	46	2025-02-28	Recibida
1474	167	2022-05-31	Pendiente
1475	143	2024-07-02	Recibida
1476	168	2024-03-22	Cancelada
1477	49	2023-11-19	Recibida
1478	125	2022-08-11	Cancelada
1479	134	2022-11-02	Cancelada
1480	145	2023-01-05	Pendiente
1481	175	2024-05-15	Confirmada
1482	171	2021-05-02	Pendiente
1483	98	2023-11-15	En_transito
1484	41	2023-03-03	Cancelada
1485	178	2024-09-23	Cancelada
1486	138	2022-06-28	En_transito
1487	85	2021-10-04	Pendiente
1488	9	2020-01-29	En_transito
1489	96	2021-11-21	Confirmada
1490	157	2025-12-09	Recibida
1491	81	2025-08-20	En_transito
1492	76	2020-01-27	Cancelada
1493	92	2020-08-30	En_transito
1494	182	2024-08-02	Cancelada
1495	155	2024-05-31	Cancelada
1496	135	2025-09-18	Recibida
1497	101	2020-07-29	En_transito
1498	8	2021-10-13	En_transito
1499	60	2024-03-25	Cancelada
1500	65	2025-03-12	Pendiente
1501	33	2024-02-15	Pendiente
1502	199	2020-12-16	Recibida
1503	10	2020-03-27	Cancelada
1504	3	2021-01-25	Pendiente
1505	167	2021-04-17	En_transito
1506	200	2023-08-24	Pendiente
1507	54	2020-04-19	En_transito
1508	187	2023-08-29	Pendiente
1509	26	2024-02-14	Recibida
1510	188	2021-03-07	Cancelada
1511	192	2020-11-27	Confirmada
1512	152	2021-04-25	Cancelada
1513	193	2025-10-18	Cancelada
1514	106	2021-02-28	Pendiente
1515	191	2024-03-13	En_transito
1516	198	2020-11-22	En_transito
1517	152	2020-08-12	Pendiente
1518	18	2023-11-22	En_transito
1519	192	2024-04-06	Pendiente
1520	74	2022-06-17	Cancelada
1521	162	2021-07-13	En_transito
1522	44	2021-10-14	Pendiente
1523	27	2022-07-27	Pendiente
1524	177	2020-10-17	Cancelada
1525	55	2023-01-30	Cancelada
1526	170	2020-07-25	Cancelada
1527	116	2023-01-10	En_transito
1528	134	2025-01-22	Confirmada
1529	9	2021-11-25	Recibida
1530	145	2025-03-15	Cancelada
1531	148	2023-12-19	Confirmada
1532	34	2020-08-17	Confirmada
1533	140	2025-11-27	Pendiente
1534	28	2025-04-09	Cancelada
1535	144	2023-08-16	Confirmada
1536	78	2021-10-13	Confirmada
1537	200	2021-11-16	Recibida
1538	88	2025-10-18	Pendiente
1539	176	2020-09-21	Pendiente
1540	186	2022-05-01	En_transito
1541	140	2023-06-15	Cancelada
1542	65	2023-08-29	Recibida
1543	1	2020-02-23	Pendiente
1544	79	2025-04-07	En_transito
1545	110	2025-10-18	En_transito
1546	66	2020-06-15	Recibida
1547	9	2021-09-04	Pendiente
1548	94	2020-10-19	Recibida
1549	182	2020-01-31	Recibida
1550	72	2021-05-02	En_transito
1551	185	2021-09-12	Cancelada
1552	130	2025-03-17	Confirmada
1553	100	2023-04-11	Recibida
1554	70	2024-07-25	Pendiente
1555	141	2023-07-16	Recibida
1556	44	2021-02-01	Confirmada
1557	189	2022-09-10	En_transito
1558	88	2024-02-03	Cancelada
1559	50	2022-10-18	En_transito
1560	45	2024-06-29	Confirmada
1561	148	2023-06-09	En_transito
1562	59	2021-07-15	Pendiente
1563	150	2023-04-27	Recibida
1564	64	2024-12-10	Cancelada
1565	22	2025-01-18	En_transito
1566	63	2021-08-29	Recibida
1567	1	2021-04-23	Confirmada
1568	26	2020-03-16	Pendiente
1569	152	2024-11-21	Cancelada
1570	165	2025-06-04	En_transito
1571	198	2020-07-15	Confirmada
1572	86	2021-11-09	En_transito
1573	97	2022-09-04	Cancelada
1574	143	2023-09-19	Recibida
1575	14	2021-12-16	Cancelada
1576	78	2021-04-18	En_transito
1577	102	2024-05-16	Recibida
1578	15	2025-04-27	Pendiente
1579	70	2020-07-27	Recibida
1580	55	2025-11-16	Pendiente
1581	102	2022-10-16	Cancelada
1582	82	2023-08-25	Recibida
1583	70	2021-01-03	Pendiente
1584	170	2020-06-18	Confirmada
1585	84	2020-04-19	En_transito
1586	65	2022-06-25	Recibida
1587	41	2025-06-29	Pendiente
1588	30	2020-09-06	Cancelada
1589	126	2023-05-09	Recibida
1590	59	2023-11-02	Pendiente
1591	21	2020-04-25	En_transito
1592	168	2022-06-08	Pendiente
1593	152	2023-04-17	Recibida
1594	148	2022-02-12	Recibida
1595	43	2024-04-29	Cancelada
1596	4	2021-03-23	En_transito
1597	176	2022-11-22	En_transito
1598	69	2022-12-18	Cancelada
1599	145	2023-11-17	En_transito
1600	166	2024-01-21	Pendiente
1601	95	2022-04-10	Pendiente
1602	19	2020-01-26	Confirmada
1603	67	2025-03-02	En_transito
1604	37	2025-11-04	Confirmada
1605	188	2024-06-12	Recibida
1606	22	2023-05-02	Cancelada
1607	36	2023-03-19	Confirmada
1608	152	2020-06-08	En_transito
1609	57	2023-11-23	Recibida
1610	27	2021-11-18	Cancelada
1611	22	2020-04-07	Confirmada
1612	188	2022-11-18	Recibida
1613	1	2023-06-19	Recibida
1614	168	2023-05-23	Pendiente
1615	133	2024-11-22	Pendiente
1616	32	2020-02-04	Confirmada
1617	96	2023-09-02	Confirmada
1618	194	2021-01-15	Pendiente
1619	120	2022-05-10	Cancelada
1620	171	2021-06-27	Confirmada
1621	107	2024-09-22	Recibida
1622	81	2020-11-13	Cancelada
1623	32	2022-09-01	En_transito
1624	60	2025-10-22	Cancelada
1625	73	2020-05-10	Cancelada
1626	192	2020-08-13	En_transito
1627	134	2020-06-28	Confirmada
1628	91	2020-05-13	Recibida
1629	123	2024-01-27	Cancelada
1630	192	2020-06-19	Recibida
1631	158	2025-10-11	En_transito
1632	44	2024-07-17	Pendiente
1633	11	2020-03-19	Cancelada
1634	144	2021-10-16	En_transito
1635	160	2025-11-30	Pendiente
1636	119	2022-11-10	Pendiente
1637	102	2021-03-16	Recibida
1638	115	2025-11-29	Confirmada
1639	98	2021-01-17	Cancelada
1640	117	2025-01-14	En_transito
1641	131	2021-10-24	Cancelada
1642	66	2022-10-17	Pendiente
1643	90	2023-06-21	En_transito
1644	60	2020-03-08	Cancelada
1645	188	2024-04-05	En_transito
1646	191	2022-05-06	Cancelada
1647	139	2025-03-11	Confirmada
1648	176	2025-10-04	Cancelada
